"","id","num","neg.score","neg.p.value","neg.fdr","neg.rank","neg.goodsgrna","neg.lfc","pos.score","pos.p.value","pos.fdr","pos.rank","pos.goodsgrna","pos.lfc","Name","K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"
"7634","INSC",4,0.81864,0.77694,0.941928,15669,0,0.29367,0.016128,0.043987,0.949041,849,2,0.29367,"ENSG00000188487.7",0.007484
"7635","INSIG1",4,0.76631,0.71854,0.932695,14646,0,0.56575,0.14607,0.24385,0.949041,4797,2,0.56575,"ENSG00000186480.8",126.415
"7636","INSIG2",4,0.14186,0.22041,0.820598,4764,2,-0.035222,0.16003,0.2585,0.965254,5111,2,-0.035222,"ENSG00000125629.10",4.54803
"7637","INSL3",4,0.0094765,0.023143,0.728574,579,3,-0.75903,0.9474,0.96036,0.999927,18075,0,-0.75903,"ENSG00000248099.3",0.0090002
"7638","INSL4",4,0.24276,0.3042,0.820598,7024,1,-0.055342,0.88135,0.8995,0.999927,16801,0,-0.055342,"ENSG00000120211.4",0.0085115
"7639","INSL5",4,0.68388,0.62666,0.910168,13137,1,0.19364,0.50283,0.57479,0.999927,10612,1,0.19364,"ENSG00000172410.4",0
"7640","INSL6",4,0.031949,0.063704,0.728574,1549,2,-0.31933,0.13352,0.23504,0.949041,4496,1,-0.31933,"ENSG00000120210.6",0
"7641","INSM1",4,0.018122,0.042961,0.728574,970,3,-0.83264,0.66046,0.68442,0.999927,12755,1,-0.83264,"ENSG00000173404.3",0.223407
"7642","INSM2",3,0.83123,0.79152,0.94277,15908,0,0.14479,0.18906,0.31784,0.999927,5770,1,0.14479,"ENSG00000168348.3",0.0137856
"7643","INSR",4,0.32599,0.39867,0.861531,8810,1,0.30213,0.095488,0.19525,0.949041,3633,2,0.30213,"ENSG00000171105.9",0.531461
"7644","INSRR",4,0.93592,0.91812,0.981751,17871,0,0.33694,0.091366,0.19366,0.949041,3537,2,0.33694,"ENSG00000027644.4",0.087723
"7645","INTS1",4,0.10491,0.18994,0.820598,3943,1,-0.13532,0.11689,0.21915,0.949041,4131,1,-0.13532,"ENSG00000164880.11",19.4393
"7646","INTS10",4,0.034987,0.064898,0.728574,1670,1,0.02351,0.15475,0.24869,0.949041,5001,2,0.02351,"ENSG00000104613.7",23.8467
"7647","INTS12",4,0.27542,0.34375,0.838571,7749,1,-0.10085,0.82289,0.82275,0.999927,15682,0,-0.10085,"ENSG00000138785.10",7.46672
"7648","INTS2",4,0.95196,0.94013,0.987723,18188,0,0.494,0.081826,0.17567,0.949041,3314,2,0.494,"ENSG00000108506.7",6.58657
"7649","INTS3",4,0.34147,0.40803,0.865158,8973,1,0.028755,0.89947,0.92182,0.999927,17162,0,0.028755,"ENSG00000143624.9",17.4167
"7650","INTS4",4,0.14011,0.21966,0.820598,4729,2,-0.1771,0.78317,0.79479,0.999927,14940,0,-0.1771,"ENSG00000149262.12",8.51966
"7651","INTS5",4,0.57274,0.55092,0.894736,11542,1,-0.072346,0.15498,0.24869,0.949041,5008,1,-0.072346,"ENSG00000185085.2",9.79163
"7652","INTS6",4,0.99081,0.98907,0.999296,18905,0,0.3443,0.035428,0.093467,0.949041,1689,3,0.3443,"ENSG00000102786.10",4.64357
"7653","INTS7",4,0.12183,0.20496,0.820598,4309,1,-0.10133,0.53463,0.59055,0.999927,11000,1,-0.10133,"ENSG00000143493.8",15.3928
"7654","INTS8",4,0.62703,0.58041,0.894736,12271,1,0.1957,0.2785,0.43681,0.999927,7731,2,0.1957,"ENSG00000164941.9",26.1243
"7655","INTS9",4,0.54515,0.53306,0.894736,11164,1,0.11168,0.34857,0.49104,0.999927,8959,1,0.11168,"ENSG00000104299.10",11.6102
"7656","INTU",4,0.65988,0.59872,0.894736,12768,1,0.3319,0.033119,0.088395,0.949041,1582,2,0.3319,"ENSG00000164066.8",1.58585
"7657","INVS",4,0.74013,0.68942,0.93211,14121,1,-0.055311,0.72065,0.7355,0.999927,13770,1,-0.055311,"ENSG00000119509.8",3.6072
"7658","IP6K1",4,0.63785,0.5854,0.894736,12428,1,-0.15511,0.89271,0.91446,0.999927,17032,0,-0.15511,"ENSG00000176095.7",8.02114
